College_ID,IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,College_Performance_Rate
CLG0034,95,5.07,9,1,3,6,5,0,0.08928571428571429
CLG0044,87,6.4,6,0,1,5,5,0,0.125
CLG0076,86,9.69,6,0,4,10,1,0,0.1511627906976744
CLG0089,108,6.6,10,0,0,2,5,0,0.21505376344086022
CLG0021,118,8.41,7,0,0,8,5,1,0.17708333333333334
CLG0018,90,7.67,7,1,4,5,5,0,0.15217391304347827
CLG0036,106,8.0,6,0,1,10,3,0,0.1827956989247312
CLG0070,68,7.22,9,1,8,2,4,0,0.12941176470588237
CLG0084,91,6.69,8,0,9,3,5,0,0.23529411764705882
CLG0053,99,5.39,8,1,6,10,0,0,0.14285714285714285
CLG0020,86,8.81,2,1,3,10,3,1,0.13333333333333333
CLG0096,85,8.39,7,0,6,7,3,0,0.23232323232323232
CLG0095,89,8.06,1,1,7,10,5,1,0.16666666666666666
CLG0084,104,7.98,10,0,7,8,0,0,0.23529411764705882
CLG0094,97,6.64,8,0,7,5,3,0,0.15454545454545454
CLG0003,66,5.37,3,0,4,10,2,0,0.17525773195876287
CLG0084,68,9.09,9,0,6,8,3,1,0.23529411764705882
CLG0008,90,7.21,5,1,10,10,1,0,0.14893617021276595
CLG0085,106,6.14,7,0,6,10,3,0,0.20408163265306123
CLG0048,58,5.91,7,0,1,6,4,0,0.18823529411764706
CLG0023,92,5.7,9,1,2,2,5,0,0.1864406779661017
CLG0001,92,6.35,2,1,10,2,3,0,0.10091743119266056
CLG0002,120,9.32,4,0,1,8,1,1,0.13953488372093023
CLG0074,94,9.54,8,1,2,4,1,0,0.11702127659574468
CLG0037,105,9.3,5,0,8,8,5,1,0.13953488372093023
CLG0094,102,9.84,5,1,6,9,3,1,0.15454545454545454
CLG0051,68,9.65,3,0,3,6,2,0,0.19444444444444445
CLG0044,111,7.92,5,1,7,9,3,1,0.125
CLG0024,103,5.67,7,0,6,6,0,0,0.1511627906976744
CLG0032,107,8.81,4,1,9,3,1,0,0.1504424778761062
CLG0056,158,5.89,8,0,5,8,3,1,0.2222222222222222
CLG0050,68,6.17,6,1,3,1,2,0,0.16666666666666666
CLG0064,125,6.17,6,0,4,6,2,0,0.15053763440860216
CLG0030,95,7.35,6,1,9,3,2,0,0.19047619047619047
CLG0038,104,6.55,4,0,7,10,4,0,0.2641509433962264
CLG0078,99,5.64,3,0,2,10,4,0,0.08849557522123894
CLG0055,93,7.51,10,1,10,3,4,0,0.12790697674418605
CLG0003,91,9.47,6,1,2,9,5,1,0.17525773195876287
CLG0025,104,8.0,6,0,4,7,0,0,0.11864406779661017
CLG0045,77,9.1,2,1,8,2,0,0,0.20353982300884957
CLG0062,111,5.81,10,0,4,6,5,0,0.18796992481203006
CLG0007,93,5.35,9,0,0,4,3,0,0.19148936170212766
CLG0081,83,7.49,4,1,4,10,4,0,0.14432989690721648
CLG0027,93,7.09,4,0,8,7,4,0,0.15833333333333333
CLG0023,118,7.87,10,1,6,4,0,0,0.1864406779661017
CLG0032,91,9.07,8,0,8,7,2,0,0.1504424778761062
CLG0002,105,9.26,3,0,9,6,2,0,0.13953488372093023
CLG0075,89,9.31,10,1,9,8,5,1,0.16806722689075632
CLG0034,111,7.31,7,1,4,7,5,0,0.08928571428571429
CLG0052,110,5.65,7,0,2,9,5,0,0.2
CLG0061,127,7.92,2,0,1,4,1,0,0.1792452830188679
CLG0034,97,5.69,3,1,8,9,5,0,0.08928571428571429
CLG0007,110,6.84,4,1,4,5,3,0,0.19148936170212766
CLG0010,101,5.65,2,1,10,9,3,0,0.10476190476190476
CLG0089,119,6.8,9,0,0,4,4,0,0.21505376344086022
CLG0002,89,5.15,10,1,1,3,0,0,0.13953488372093023
CLG0030,111,5.07,6,0,1,7,3,0,0.19047619047619047
CLG0081,97,8.69,1,1,3,4,2,0,0.14432989690721648
CLG0029,99,8.33,1,0,5,5,0,0,0.13761467889908258
CLG0082,101,8.76,8,1,7,3,4,0,0.16842105263157894
CLG0060,103,8.33,6,1,2,6,5,0,0.1927710843373494
CLG0099,98,5.95,10,0,9,4,4,0,0.15730337078651685
CLG0017,103,6.41,7,1,9,1,3,0,0.21052631578947367
CLG0056,123,5.3,6,1,5,2,3,0,0.2222222222222222
CLG0086,114,9.55,2,0,3,8,5,1,0.09090909090909091
CLG0051,113,8.51,3,1,7,4,1,0,0.19444444444444445
CLG0025,93,5.56,8,1,8,10,5,0,0.11864406779661017
CLG0084,86,6.34,4,1,8,2,5,0,0.23529411764705882
CLG0016,114,9.94,8,0,5,4,3,1,0.18947368421052632
CLG0025,113,8.08,3,1,1,7,3,1,0.11864406779661017
CLG0015,122,8.77,2,1,1,2,2,1,0.14736842105263157
CLG0079,90,6.55,7,1,9,6,2,0,0.15217391304347827
CLG0057,96,6.32,1,0,8,1,0,0,0.12087912087912088
CLG0015,75,9.34,3,0,4,3,3,0,0.14736842105263157
CLG0056,94,8.51,2,0,6,9,3,1,0.2222222222222222
CLG0082,114,8.68,5,0,5,5,4,1,0.16842105263157894
CLG0037,93,8.01,2,0,8,8,2,1,0.13953488372093023
CLG0065,109,7.58,10,0,4,1,4,0,0.16806722689075632
CLG0033,97,8.49,5,0,7,4,3,0,0.1836734693877551
CLG0003,104,6.33,3,1,3,3,2,0,0.17525773195876287
CLG0049,82,6.28,9,1,6,10,3,0,0.20175438596491227
CLG0022,101,9.16,10,0,8,9,1,0,0.1836734693877551
CLG0054,55,6.51,9,1,1,7,5,0,0.16455696202531644
CLG0021,97,7.34,8,0,8,3,4,0,0.17708333333333334
CLG0027,75,8.14,5,0,7,1,2,0,0.15833333333333333
CLG0004,118,9.96,10,1,9,5,2,1,0.14285714285714285
CLG0099,111,7.41,7,0,0,10,3,1,0.15730337078651685
CLG0001,107,7.47,2,0,9,3,3,0,0.10091743119266056
CLG0004,122,9.26,3,1,6,2,0,0,0.14285714285714285
CLG0055,85,9.0,2,0,4,3,0,0,0.12790697674418605
CLG0024,126,8.54,10,0,4,5,4,1,0.1511627906976744
CLG0029,113,7.01,1,0,6,5,2,0,0.13761467889908258
CLG0022,96,6.27,3,0,10,10,3,0,0.1836734693877551
CLG0023,117,8.33,4,0,9,8,4,1,0.1864406779661017
CLG0085,83,9.35,9,0,3,4,2,0,0.20408163265306123
CLG0078,87,9.71,2,0,0,2,3,0,0.08849557522123894
CLG0008,90,5.74,9,1,5,8,0,0,0.14893617021276595
CLG0058,92,6.83,1,1,0,8,2,0,0.15517241379310345
CLG0080,84,7.33,9,0,10,10,3,0,0.12380952380952381
CLG0099,118,9.83,6,0,0,8,4,1,0.15730337078651685
CLG0088,96,8.31,8,0,7,1,4,0,0.15178571428571427
CLG0059,105,7.08,3,0,3,9,1,0,0.18085106382978725
CLG0090,91,5.61,8,0,4,4,2,0,0.22772277227722773
CLG0007,72,8.14,9,1,9,4,4,0,0.19148936170212766
CLG0025,104,5.88,7,0,9,8,2,0,0.11864406779661017
CLG0045,71,8.7,4,0,0,8,4,1,0.20353982300884957
CLG0090,98,8.4,6,1,9,6,2,0,0.22772277227722773
CLG0026,79,6.88,6,1,6,4,2,0,0.21739130434782608
CLG0030,129,6.91,2,0,10,3,2,0,0.19047619047619047
CLG0066,113,9.43,2,1,1,5,1,0,0.168141592920354
CLG0053,101,6.58,5,0,5,8,0,0,0.14285714285714285
CLG0073,118,6.25,1,0,8,7,5,0,0.11206896551724138
CLG0039,87,10.1,5,1,1,8,2,1,0.1346153846153846
CLG0011,108,9.49,10,1,5,1,0,0,0.14893617021276595
CLG0079,102,8.76,3,0,4,4,5,0,0.15217391304347827
CLG0012,103,6.33,3,1,1,9,0,0,0.23636363636363636
CLG0099,119,5.7,8,1,8,6,0,0,0.15730337078651685
CLG0050,110,5.08,3,1,1,10,4,0,0.16666666666666666
CLG0056,104,6.47,3,1,0,8,3,0,0.2222222222222222
CLG0040,75,8.46,1,0,8,8,5,1,0.17894736842105263
CLG0016,85,6.58,8,0,8,5,0,0,0.18947368421052632
CLG0049,98,8.82,10,1,8,8,2,1,0.20175438596491227
CLG0032,101,6.64,10,0,7,4,3,0,0.1504424778761062
CLG0082,83,7.47,6,1,3,6,4,0,0.16842105263157894
CLG0045,136,9.94,8,0,8,7,1,0,0.20353982300884957
CLG0085,122,5.81,3,0,1,6,0,0,0.20408163265306123
CLG0080,109,6.55,6,1,0,6,0,0,0.12380952380952381
CLG0071,101,6.33,2,1,9,8,4,0,0.09803921568627451
CLG0005,96,5.15,3,0,6,5,2,0,0.15178571428571427
CLG0044,85,7.77,4,0,5,8,5,0,0.125
CLG0041,101,6.69,9,0,2,9,5,0,0.18627450980392157
CLG0097,103,8.95,4,0,1,4,5,0,0.16831683168316833
CLG0095,81,9.29,7,0,7,3,2,0,0.16666666666666666
CLG0085,105,7.39,8,1,3,5,3,0,0.20408163265306123
CLG0067,97,5.14,5,0,5,10,3,0,0.20175438596491227
CLG0074,71,8.06,2,0,3,10,2,1,0.11702127659574468
CLG0075,87,5.27,8,0,10,5,1,0,0.16806722689075632
CLG0022,93,8.12,5,1,8,7,2,0,0.1836734693877551
CLG0017,128,7.96,5,0,4,3,1,0,0.21052631578947367
CLG0089,108,6.18,7,0,5,10,4,0,0.21505376344086022
CLG0092,79,9.09,6,0,8,9,5,1,0.14705882352941177
CLG0050,107,9.85,3,0,5,6,1,0,0.16666666666666666
CLG0084,76,9.39,7,0,1,10,5,1,0.23529411764705882
CLG0094,116,6.26,1,0,10,9,4,1,0.15454545454545454
CLG0031,92,7.48,4,1,0,1,5,0,0.1958762886597938
CLG0013,98,9.77,4,0,8,2,5,0,0.18095238095238095
CLG0074,119,7.08,6,0,1,10,0,0,0.11702127659574468
CLG0051,80,9.05,6,0,1,2,2,0,0.19444444444444445
CLG0033,79,4.81,10,1,3,8,3,0,0.1836734693877551
CLG0020,91,4.68,8,1,9,4,0,0,0.13333333333333333
CLG0048,115,8.59,1,0,9,7,3,1,0.18823529411764706
CLG0078,77,8.64,7,0,2,4,1,0,0.08849557522123894
CLG0072,57,8.86,4,0,6,4,2,0,0.13333333333333333
CLG0072,93,9.81,6,0,6,8,2,1,0.13333333333333333
CLG0092,108,5.36,10,1,2,10,2,0,0.14705882352941177
CLG0074,118,5.71,9,0,2,4,0,0,0.11702127659574468
CLG0014,93,9.39,3,0,8,3,4,0,0.17647058823529413
CLG0062,93,6.25,8,0,6,10,1,0,0.18796992481203006
CLG0051,117,8.41,3,1,2,9,0,1,0.19444444444444445
CLG0078,71,8.11,6,0,2,3,0,0,0.08849557522123894
CLG0070,94,5.42,2,1,2,5,4,0,0.12941176470588237
CLG0098,102,6.21,9,1,8,1,3,0,0.1523809523809524
CLG0081,106,7.29,2,0,7,9,3,0,0.14432989690721648
CLG0021,92,9.45,5,0,6,6,2,0,0.17708333333333334
CLG0092,100,8.58,6,0,7,5,0,0,0.14705882352941177
CLG0038,62,8.21,4,0,0,4,4,0,0.2641509433962264
CLG0015,90,7.74,7,0,8,8,4,0,0.14736842105263157
CLG0036,106,6.72,7,1,4,2,3,0,0.1827956989247312
CLG0100,85,5.14,7,0,4,10,4,0,0.17525773195876287
CLG0009,100,7.35,7,1,4,5,3,0,0.13541666666666666
CLG0099,106,5.17,10,1,8,8,3,0,0.15730337078651685
CLG0059,94,5.95,10,1,4,1,5,0,0.18085106382978725
CLG0082,102,7.2,9,0,1,3,0,0,0.16842105263157894
CLG0054,85,7.2,2,1,5,7,5,0,0.16455696202531644
CLG0017,96,4.87,5,1,6,10,1,0,0.21052631578947367
CLG0082,109,7.87,10,0,10,5,5,0,0.16842105263157894
CLG0004,102,7.59,9,1,6,10,2,0,0.14285714285714285
CLG0084,91,5.24,2,1,6,9,1,0,0.23529411764705882
CLG0013,103,9.31,3,1,10,1,4,0,0.18095238095238095
CLG0075,110,5.16,7,0,1,7,5,0,0.16806722689075632
CLG0043,69,8.93,9,0,5,10,1,0,0.1414141414141414
CLG0097,117,4.87,3,1,8,6,1,0,0.16831683168316833
CLG0092,94,9.8,10,0,0,10,3,1,0.14705882352941177
CLG0008,106,4.81,8,0,2,4,0,0,0.14893617021276595
CLG0020,117,8.71,8,1,5,10,4,1,0.13333333333333333
CLG0082,79,6.62,4,0,6,10,2,0,0.16842105263157894
CLG0071,89,8.98,6,0,1,6,3,0,0.09803921568627451
CLG0061,95,6.56,8,1,9,10,2,0,0.1792452830188679
CLG0044,88,5.05,9,1,7,9,0,0,0.125
CLG0097,126,8.55,2,0,10,9,1,1,0.16831683168316833
CLG0051,87,5.85,1,1,5,2,5,0,0.19444444444444445
CLG0058,91,9.68,5,1,8,9,1,0,0.15517241379310345
CLG0075,103,4.89,10,0,8,2,0,0,0.16806722689075632
CLG0030,81,7.17,3,1,8,6,4,0,0.19047619047619047
CLG0099,94,8.29,6,0,8,7,3,0,0.15730337078651685
CLG0084,104,6.59,1,1,1,9,1,0,0.23529411764705882
CLG0010,95,6.39,4,1,9,6,5,0,0.10476190476190476
CLG0094,98,8.8,6,0,9,8,0,0,0.15454545454545454
CLG0018,92,9.05,2,0,6,10,3,1,0.15217391304347827
CLG0025,77,9.44,8,0,4,3,3,0,0.11864406779661017
CLG0096,104,6.93,4,0,8,10,0,0,0.23232323232323232
CLG0034,126,7.29,2,0,0,6,1,0,0.08928571428571429
CLG0044,100,6.63,1,0,9,2,4,0,0.125
CLG0039,103,6.44,8,0,6,1,1,0,0.1346153846153846
CLG0095,110,8.41,10,1,9,6,1,0,0.16666666666666666
CLG0092,80,6.82,1,0,4,3,1,0,0.14705882352941177
CLG0090,125,7.49,7,0,10,5,5,0,0.22772277227722773
CLG0068,103,6.64,7,1,8,6,1,0,0.14893617021276595
CLG0043,124,8.96,6,1,6,10,5,1,0.1414141414141414
CLG0020,89,9.17,8,0,3,6,5,0,0.13333333333333333
CLG0072,127,8.18,10,0,10,10,2,1,0.13333333333333333
CLG0002,111,7.47,1,1,7,7,0,0,0.13953488372093023
CLG0027,108,8.96,1,0,8,7,4,0,0.15833333333333333
CLG0034,103,7.8,1,0,8,6,5,0,0.08928571428571429
CLG0055,96,5.6,6,1,9,1,4,0,0.12790697674418605
CLG0036,118,5.95,7,1,3,8,2,1,0.1827956989247312
CLG0085,102,4.87,10,0,5,10,4,0,0.20408163265306123
CLG0072,70,7.68,9,1,3,4,2,0,0.13333333333333333
CLG0087,83,9.19,10,1,0,1,2,0,0.2268041237113402
CLG0072,97,7.01,5,1,5,10,5,0,0.13333333333333333
CLG0069,104,6.6,1,0,7,2,4,0,0.23076923076923078
CLG0065,99,9.84,9,1,5,3,4,0,0.16806722689075632
CLG0085,118,8.74,5,1,2,6,1,0,0.20408163265306123
CLG0044,70,8.71,6,1,7,2,5,0,0.125
CLG0043,102,6.5,9,1,9,2,2,0,0.1414141414141414
CLG0074,72,5.46,2,1,8,6,3,0,0.11702127659574468
CLG0066,111,4.77,3,1,0,4,0,0,0.168141592920354
CLG0021,98,5.86,7,1,10,5,1,0,0.17708333333333334
CLG0061,106,6.56,3,1,10,8,5,0,0.1792452830188679
CLG0013,87,7.62,2,1,5,3,2,0,0.18095238095238095
CLG0028,119,5.26,7,0,9,5,5,0,0.25
CLG0030,115,6.01,8,0,7,1,1,0,0.19047619047619047
CLG0082,108,5.75,9,0,1,10,1,0,0.16842105263157894
CLG0002,98,7.75,2,0,3,4,5,0,0.13953488372093023
CLG0058,108,8.49,2,0,0,5,5,0,0.15517241379310345
CLG0083,89,7.64,7,1,3,4,0,0,0.15789473684210525
CLG0021,112,6.1,4,0,1,9,4,1,0.17708333333333334
CLG0090,124,6.56,5,0,2,8,4,1,0.22772277227722773
CLG0046,116,5.88,1,1,3,2,5,0,0.18095238095238095
CLG0089,89,5.85,6,0,2,9,0,0,0.21505376344086022
CLG0083,105,9.63,10,0,5,2,5,0,0.15789473684210525
CLG0025,80,10.28,8,0,6,6,1,0,0.11864406779661017
CLG0057,108,7.77,1,0,10,2,2,0,0.12087912087912088
CLG0020,106,9.91,2,1,6,6,4,0,0.13333333333333333
CLG0006,71,8.12,7,1,0,6,3,0,0.10843373493975904
CLG0018,82,5.33,2,1,4,7,5,0,0.15217391304347827
CLG0049,95,9.85,9,1,2,10,5,1,0.20175438596491227
CLG0082,95,5.69,6,0,0,5,2,0,0.16842105263157894
CLG0020,81,8.16,5,1,0,3,1,0,0.13333333333333333
CLG0034,105,5.78,7,0,1,2,3,0,0.08928571428571429
CLG0010,103,7.41,10,1,9,4,2,0,0.10476190476190476
CLG0033,97,7.75,8,1,7,1,0,0,0.1836734693877551
CLG0055,88,7.5,9,0,3,2,3,0,0.12790697674418605
CLG0019,115,5.92,6,0,9,8,5,1,0.14444444444444443
CLG0066,124,6.56,5,0,2,5,1,0,0.168141592920354
CLG0047,92,7.03,7,0,7,5,5,0,0.18627450980392157
CLG0049,90,9.51,2,1,1,3,3,0,0.20175438596491227
CLG0067,107,9.36,8,0,8,1,0,0,0.20175438596491227
CLG0030,94,7.29,4,0,3,6,4,0,0.19047619047619047
CLG0083,97,5.87,1,1,10,1,4,0,0.15789473684210525
CLG0085,111,9.22,3,1,8,4,5,1,0.20408163265306123
CLG0059,71,5.63,9,0,0,4,4,0,0.18085106382978725
CLG0078,119,5.9,4,1,4,3,0,0,0.08849557522123894
CLG0031,101,7.06,10,0,9,4,5,0,0.1958762886597938
CLG0021,93,9.21,10,0,6,6,2,0,0.17708333333333334
CLG0017,98,5.36,3,1,10,6,0,0,0.21052631578947367
CLG0053,99,5.92,4,1,3,6,3,0,0.14285714285714285
CLG0051,74,7.78,3,0,4,6,2,0,0.19444444444444445
CLG0024,122,6.38,3,0,10,4,4,0,0.1511627906976744
CLG0040,100,7.87,2,1,8,7,5,0,0.17894736842105263
CLG0098,106,7.46,6,0,5,7,0,0,0.1523809523809524
CLG0047,114,7.18,10,0,5,2,1,0,0.18627450980392157
CLG0020,84,5.48,6,1,1,6,4,0,0.13333333333333333
CLG0016,107,6.2,10,0,0,5,1,0,0.18947368421052632
CLG0058,95,8.76,4,0,3,10,5,1,0.15517241379310345
CLG0049,112,9.52,8,1,9,1,2,1,0.20175438596491227
CLG0042,68,6.56,6,0,2,3,4,0,0.25333333333333335
CLG0012,98,5.76,8,0,10,9,5,0,0.23636363636363636
CLG0041,90,5.65,6,1,6,9,0,0,0.18627450980392157
CLG0058,106,7.88,9,1,6,10,1,0,0.15517241379310345
CLG0060,107,8.35,3,0,5,9,0,0,0.1927710843373494
CLG0024,89,7.21,3,1,4,10,4,0,0.1511627906976744
CLG0013,89,8.29,2,0,2,5,0,0,0.18095238095238095
CLG0034,98,8.77,10,0,3,6,4,0,0.08928571428571429
CLG0061,86,9.33,6,0,4,9,3,1,0.1792452830188679
CLG0027,112,5.58,7,0,3,4,0,0,0.15833333333333333
CLG0085,94,6.01,7,1,2,4,3,0,0.20408163265306123
CLG0067,56,5.11,5,0,1,9,1,0,0.20175438596491227
CLG0014,94,9.33,6,0,4,7,5,0,0.17647058823529413
CLG0041,84,9.16,7,0,1,6,0,0,0.18627450980392157
CLG0057,75,7.38,2,0,1,10,0,0,0.12087912087912088
CLG0030,81,5.56,10,0,1,6,1,0,0.19047619047619047
CLG0045,101,6.41,7,1,1,5,0,0,0.20353982300884957
CLG0074,119,6.21,1,0,7,4,4,0,0.11702127659574468
CLG0001,104,8.05,6,1,6,3,3,0,0.10091743119266056
CLG0092,90,6.09,8,1,8,7,2,0,0.14705882352941177
CLG0083,106,5.14,1,1,2,5,4,0,0.15789473684210525
CLG0094,93,8.62,1,1,0,2,2,0,0.15454545454545454
CLG0084,89,6.68,6,0,5,3,1,0,0.23529411764705882
CLG0052,82,7.69,5,1,8,5,1,0,0.2
CLG0020,73,5.28,3,0,0,9,0,0,0.13333333333333333
CLG0023,94,8.91,10,0,0,6,4,0,0.1864406779661017
CLG0095,102,7.4,10,0,3,2,5,0,0.16666666666666666
CLG0096,98,9.77,7,0,9,8,2,1,0.23232323232323232
CLG0090,93,7.43,7,0,0,6,3,0,0.22772277227722773
CLG0078,85,9.92,7,0,8,6,5,0,0.08849557522123894
CLG0006,109,9.28,6,0,5,8,4,1,0.10843373493975904
CLG0033,80,8.22,4,1,4,7,5,0,0.1836734693877551
CLG0008,111,9.7,9,0,10,5,1,0,0.14893617021276595
CLG0063,84,7.06,9,0,4,9,4,0,0.18181818181818182
CLG0004,88,6.41,7,0,10,1,3,0,0.14285714285714285
CLG0013,77,5.24,7,1,10,4,4,0,0.18095238095238095
CLG0035,92,8.22,8,0,10,10,0,0,0.14457831325301204
CLG0093,114,8.71,5,1,1,9,5,1,0.14444444444444443
CLG0089,107,8.39,9,0,2,2,3,0,0.21505376344086022
CLG0034,114,6.22,6,0,6,3,2,0,0.08928571428571429
CLG0056,107,7.02,7,1,3,3,1,0,0.2222222222222222
CLG0011,83,5.63,7,0,5,6,4,0,0.14893617021276595
CLG0038,95,8.3,9,1,7,3,3,0,0.2641509433962264
CLG0093,88,5.83,7,0,0,3,0,0,0.14444444444444443
CLG0045,119,9.79,3,0,10,5,0,0,0.20353982300884957
CLG0086,82,6.04,6,1,5,3,2,0,0.09090909090909091
CLG0058,113,6.4,6,0,0,5,1,0,0.15517241379310345
CLG0034,113,9.28,7,1,7,3,0,0,0.08928571428571429
CLG0075,127,7.18,6,1,3,2,1,0,0.16806722689075632
CLG0092,93,5.53,4,0,4,8,3,0,0.14705882352941177
CLG0072,110,7.82,6,1,9,3,4,0,0.13333333333333333
CLG0024,134,5.37,3,0,1,6,2,0,0.1511627906976744
CLG0074,90,9.43,1,0,2,2,0,0,0.11702127659574468
CLG0079,76,8.34,1,1,6,1,4,0,0.15217391304347827
CLG0063,71,5.9,5,0,6,8,0,0,0.18181818181818182
CLG0039,110,7.56,8,0,10,3,2,0,0.1346153846153846
CLG0021,71,5.03,3,0,7,2,0,0,0.17708333333333334
CLG0100,94,8.68,2,0,2,2,2,0,0.17525773195876287
CLG0036,106,9.93,8,0,1,5,4,0,0.1827956989247312
CLG0048,102,9.45,9,0,1,6,3,0,0.18823529411764706
CLG0084,106,7.17,9,0,5,2,2,0,0.23529411764705882
CLG0013,103,6.36,2,0,1,6,3,0,0.18095238095238095
CLG0002,119,5.17,8,0,10,1,1,0,0.13953488372093023
CLG0027,85,8.74,2,0,3,9,4,1,0.15833333333333333
CLG0007,89,8.0,7,0,8,4,2,0,0.19148936170212766
CLG0090,88,7.53,8,0,9,5,4,0,0.22772277227722773
CLG0094,112,9.23,1,0,2,3,5,1,0.15454545454545454
CLG0019,113,6.11,8,1,0,6,3,0,0.14444444444444443
CLG0040,106,4.9,3,1,1,1,3,0,0.17894736842105263
CLG0021,117,5.4,1,0,9,7,4,0,0.17708333333333334
CLG0058,82,6.23,7,0,9,8,4,0,0.15517241379310345
CLG0026,125,5.28,10,0,6,3,5,0,0.21739130434782608
CLG0074,122,7.74,3,0,8,2,3,0,0.11702127659574468
CLG0036,111,6.73,8,1,8,4,5,0,0.1827956989247312
CLG0044,126,5.47,9,1,3,8,5,1,0.125
CLG0064,75,8.71,2,0,7,8,4,1,0.15053763440860216
CLG0027,92,6.18,1,1,0,8,5,0,0.15833333333333333
CLG0008,88,8.24,8,0,10,2,3,0,0.14893617021276595
CLG0090,110,6.56,10,1,10,4,1,0,0.22772277227722773
CLG0001,84,7.18,6,0,5,10,3,0,0.10091743119266056
CLG0023,111,9.59,10,1,7,1,5,1,0.1864406779661017
CLG0073,120,5.68,1,1,1,7,0,0,0.11206896551724138
CLG0031,110,7.29,3,1,7,10,3,0,0.1958762886597938
CLG0007,104,9.3,9,0,3,6,1,0,0.19148936170212766
CLG0009,85,8.18,9,0,1,7,3,0,0.13541666666666666
CLG0071,87,5.89,6,1,3,10,4,0,0.09803921568627451
CLG0092,118,7.39,3,1,7,5,5,0,0.14705882352941177
CLG0098,111,8.29,8,0,3,6,1,0,0.1523809523809524
CLG0053,99,9.82,6,0,7,6,2,0,0.14285714285714285
CLG0016,93,4.75,1,1,6,6,3,0,0.18947368421052632
CLG0074,69,5.01,6,0,4,9,4,0,0.11702127659574468
CLG0024,83,6.45,5,1,7,4,2,0,0.1511627906976744
CLG0074,128,6.01,8,0,1,2,2,0,0.11702127659574468
CLG0046,80,6.67,2,1,2,9,2,0,0.18095238095238095
CLG0029,102,5.62,7,0,3,10,0,0,0.13761467889908258
CLG0089,115,6.12,6,0,9,7,5,0,0.21505376344086022
CLG0030,81,5.28,1,0,4,5,4,0,0.19047619047619047
CLG0051,102,9.99,8,0,4,6,0,0,0.19444444444444445
CLG0083,114,6.0,6,1,0,7,4,0,0.15789473684210525
CLG0031,100,6.02,3,1,0,5,4,0,0.1958762886597938
CLG0030,143,5.94,5,1,10,5,5,0,0.19047619047619047
CLG0034,74,9.8,7,0,0,6,1,0,0.08928571428571429
CLG0092,115,8.44,9,0,4,8,2,1,0.14705882352941177
CLG0019,97,8.64,4,1,1,2,3,0,0.14444444444444443
CLG0075,111,5.65,2,0,2,10,1,0,0.16806722689075632
CLG0028,106,9.67,3,1,7,9,3,1,0.25
CLG0006,89,7.43,7,1,9,10,5,0,0.10843373493975904
CLG0017,103,6.4,8,1,7,5,2,0,0.21052631578947367
CLG0091,72,7.92,5,1,9,4,4,0,0.13
CLG0036,109,9.61,3,1,1,8,5,1,0.1827956989247312
CLG0001,104,8.94,1,0,7,4,1,0,0.10091743119266056
CLG0016,109,9.37,10,0,10,2,0,0,0.18947368421052632
CLG0068,115,10.05,1,0,8,5,4,1,0.14893617021276595
CLG0047,105,5.92,2,0,9,5,5,0,0.18627450980392157
CLG0023,102,6.72,5,0,9,4,0,0,0.1864406779661017
CLG0096,86,5.2,3,1,5,3,4,0,0.23232323232323232
CLG0067,89,9.0,7,0,0,5,4,0,0.20175438596491227
CLG0062,117,5.64,2,0,10,9,2,1,0.18796992481203006
CLG0085,121,9.23,2,0,10,9,1,1,0.20408163265306123
CLG0088,96,6.7,3,0,2,9,5,0,0.15178571428571427
CLG0015,100,7.33,1,0,4,6,5,0,0.14736842105263157
CLG0075,86,4.92,2,0,2,8,5,0,0.16806722689075632
CLG0067,117,6.51,5,1,2,1,3,0,0.20175438596491227
CLG0083,109,9.07,3,0,8,1,2,0,0.15789473684210525
CLG0043,129,5.24,10,1,4,7,3,0,0.1414141414141414
CLG0008,86,7.26,6,1,7,5,4,0,0.14893617021276595
CLG0098,94,5.14,2,0,6,2,0,0,0.1523809523809524
CLG0098,103,6.6,8,0,3,4,3,0,0.1523809523809524
CLG0044,109,5.98,4,0,2,4,0,0,0.125
CLG0026,96,6.3,3,0,2,6,3,0,0.21739130434782608
CLG0067,86,9.06,5,1,10,8,0,0,0.20175438596491227
CLG0032,113,7.09,8,0,1,3,2,0,0.1504424778761062
CLG0064,110,6.31,9,1,4,7,3,0,0.15053763440860216
CLG0043,86,8.43,1,0,1,2,2,0,0.1414141414141414
CLG0074,120,6.06,4,0,1,9,2,1,0.11702127659574468
CLG0074,117,6.53,6,0,3,7,0,0,0.11702127659574468
CLG0062,102,8.12,6,0,5,1,3,0,0.18796992481203006
CLG0011,101,6.43,9,1,5,4,3,0,0.14893617021276595
CLG0078,108,8.8,1,0,7,2,1,0,0.08849557522123894
CLG0095,87,7.01,5,0,10,10,0,0,0.16666666666666666
CLG0009,100,8.82,10,1,5,5,3,0,0.13541666666666666
CLG0048,67,9.99,1,0,5,9,4,1,0.18823529411764706
CLG0006,113,5.66,6,0,3,3,1,0,0.10843373493975904
CLG0054,76,6.35,9,1,4,5,3,0,0.16455696202531644
CLG0062,122,6.44,4,0,10,10,0,0,0.18796992481203006
CLG0054,95,5.58,10,0,6,2,5,0,0.16455696202531644
CLG0099,96,8.81,10,1,9,4,4,0,0.15730337078651685
CLG0098,90,8.64,9,0,10,2,3,0,0.1523809523809524
