IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,College_Performance_Rate
86,5.32,2,0,8,5,1,0.0884955752212389
103,9.43,5,1,7,9,3,0.1523809523809524
83,7.93,1,1,5,3,5,0.0892857142857142
82,5.83,8,0,3,3,4,0.1666666666666666
103,9.29,4,0,4,2,3,0.0892857142857142
83,7.35,7,1,7,5,0,0.2277227722772277
118,6.98,7,0,5,6,1,0.1578947368421052
100,8.47,4,0,4,8,4,0.1836734693877551
99,8.3,6,0,1,6,3,0.1864406779661017
118,7.36,6,1,1,4,5,0.1894736842105263
68,6.17,6,1,3,1,2,0.1666666666666666
97,9.15,5,1,6,9,4,0.1864406779661017
111,9.59,10,1,7,1,5,0.1864406779661017
83,9.61,4,0,8,9,5,0.1808510638297872
104,5.19,6,1,7,7,3,0.0884955752212389
123,7.51,4,0,0,9,1,0.1683168316831683
91,5.32,2,0,4,5,0,0.1894736842105263
113,7.31,8,0,2,8,0,0.1683168316831683
123,7.45,1,0,0,5,4,0.1523809523809524
105,9.47,10,0,2,3,0,0.2017543859649122
96,9.63,10,0,3,3,4,0.1682242990654205
137,6.71,9,0,10,1,3,0.1864406779661017
112,8.99,1,0,4,6,1,0.1927710843373494
98,6.71,8,0,3,6,3,0.1511627906976744
104,7.87,8,0,4,1,4,0.0909090909090909
83,6.99,1,0,5,3,5,0.18796992481203
100,9.24,4,1,1,3,2,0.1333333333333333
110,5.78,4,0,1,5,5,0.1545454545454545
92,6.32,6,0,0,2,5,0.1583333333333333
104,8.81,2,0,4,6,4,0.1333333333333333
111,5.26,7,0,5,6,5,0.1958762886597938
122,7.74,4,0,4,2,2,0.1521739130434782
88,5.23,7,1,10,6,2,0.1836734693877551
98,5.53,1,0,2,3,0,0.1752577319587628
81,8.67,10,1,5,10,0,0.1680672268907563
114,9.78,4,0,4,4,4,0.1521739130434782
104,5.54,4,0,5,5,3,0.1489361702127659
120,7.0,1,1,0,9,5,0.1395348837209302
105,9.11,5,1,0,7,2,0.1238095238095238
107,6.0,1,0,0,1,2,0.217391304347826
117,4.87,3,1,8,6,1,0.1683168316831683
104,8.25,2,1,10,10,1,0.1862745098039215
74,4.79,6,0,1,3,1,0.1864406779661017
100,10.14,2,0,7,3,5,0.2017543859649122
88,5.49,3,0,5,6,0,0.108433734939759
132,7.73,5,1,3,6,1,0.0909090909090909
77,9.48,5,0,2,6,0,0.1862745098039215
83,6.63,7,0,7,5,2,0.1333333333333333
89,8.16,6,1,1,5,1,0.1473684210526315
103,9.56,10,0,9,9,0,0.1489361702127659
83,8.31,9,0,6,7,0,0.1904761904761904
121,8.35,4,1,5,3,5,0.1521739130434782
97,10.06,6,0,0,7,5,0.1333333333333333
94,9.66,9,1,9,5,4,0.18796992481203
90,7.64,7,0,4,5,1,0.1862745098039215
96,9.03,2,1,0,6,4,0.1752577319587628
122,5.91,5,1,5,7,3,0.1792452830188679
93,10.07,5,1,0,7,3,0.1489361702127659
87,9.93,7,1,7,5,0,0.1818181818181818
93,5.4,9,0,7,10,0,0.2352941176470588
106,9.67,3,1,7,9,3,0.25
131,9.6,2,1,9,4,5,0.1208791208791208
97,6.9,6,0,7,3,3,0.1473684210526315
106,6.87,4,0,1,2,5,0.18796992481203
110,5.47,6,1,4,3,2,0.1944444444444444
99,9.52,1,0,4,1,0,0.1511627906976744
104,8.21,7,1,3,5,1,0.1809523809523809
105,8.85,2,1,10,10,5,0.1789473684210526
98,7.8,4,0,5,8,0,0.0909090909090909
86,8.32,10,0,6,6,1,0.2017543859649122
109,5.03,9,1,1,8,5,0.1444444444444444
103,9.41,10,1,1,7,3,0.1836734693877551
91,7.74,6,1,5,6,3,0.1809523809523809
92,5.97,6,1,3,1,3,0.1294117647058823
100,7.49,5,1,1,1,2,0.1517857142857142
78,7.17,7,0,8,3,3,0.18796992481203
97,9.09,6,0,7,2,5,0.1789473684210526
104,7.08,1,0,7,9,2,0.0884955752212389
112,8.35,8,0,3,9,2,0.1354166666666666
108,7.44,6,1,1,1,4,0.1511627906976744
87,9.81,3,1,7,9,3,0.0980392156862745
91,8.69,2,0,8,10,3,0.1521739130434782
87,9.33,2,1,1,1,3,0.1238095238095238
98,8.55,7,0,2,2,5,0.1489361702127659
107,7.74,9,1,2,3,5,0.1208791208791208
114,8.68,5,0,5,5,4,0.1684210526315789
125,5.1,8,0,5,2,4,0.1333333333333333
127,9.5,6,1,3,3,4,0.1238095238095238
107,7.75,4,1,2,6,4,0.0909090909090909
109,9.38,5,0,4,10,4,0.1346153846153846
117,8.71,8,1,5,10,4,0.1333333333333333
107,8.1,5,0,9,7,5,0.1517857142857142
65,9.88,6,1,9,5,1,0.1517857142857142
99,6.91,3,0,4,5,5,0.1333333333333333
91,9.63,6,1,7,10,1,0.1944444444444444
91,6.69,3,1,4,4,0,0.1680672268907563
127,6.13,8,0,9,1,3,0.1752577319587628
103,6.08,10,0,1,7,0,0.1680672268907563
100,8.62,5,0,0,7,1,0.2035398230088495
76,5.1,1,0,6,4,0,0.1752577319587628
105,7.98,4,0,1,8,2,0.1836734693877551
107,8.48,6,0,8,4,2,0.1958762886597938
75,8.14,5,0,7,1,2,0.1583333333333333
90,8.04,8,1,6,2,2,0.1808510638297872
81,7.24,5,1,6,6,0,0.1789473684210526
122,8.19,4,0,3,6,4,0.1684210526315789
91,6.17,2,0,5,9,2,0.0892857142857142
104,9.6,8,1,8,9,2,0.1047619047619047
97,5.76,7,0,7,6,3,0.1789473684210526
86,6.1,7,0,0,8,4,0.1894736842105263
95,7.63,7,0,2,4,0,0.1354166666666666
93,6.5,2,0,3,7,2,0.1578947368421052
100,5.5,6,1,8,4,2,0.1927710843373494
130,5.32,5,1,9,10,1,0.1770833333333333
62,8.21,4,0,0,4,4,0.2641509433962264
109,7.61,10,1,3,2,1,0.2040816326530612
103,5.88,7,1,1,3,0,0.1578947368421052
122,8.29,8,0,10,10,4,0.2352941176470588
103,7.48,3,0,4,3,5,0.1666666666666666
77,6.42,4,0,0,4,2,0.1764705882352941
87,5.73,6,0,2,5,5,0.1517857142857142
96,7.07,3,0,0,3,1,0.25
99,8.94,6,1,8,1,3,0.1517857142857142
116,6.87,1,0,3,4,4,0.1680672268907563
106,6.74,1,1,6,7,1,0.144578313253012
90,8.67,1,0,8,8,4,0.1864406779661017
92,7.97,10,0,4,7,5,0.2017543859649122
113,6.09,6,1,8,5,2,0.1120689655172413
91,5.36,9,1,7,8,2,0.1809523809523809
67,7.9,8,0,4,10,3,0.2268041237113402
94,8.25,9,1,3,10,4,0.1120689655172413
82,6.72,1,1,9,1,1,0.1208791208791208
84,8.21,7,0,0,4,5,0.2040816326530612
97,5.03,1,0,1,2,0,0.1904761904761904
101,9.53,5,1,1,10,4,0.0980392156862745
98,8.36,8,1,2,1,3,0.1504424778761062
109,9.3,4,0,5,1,5,0.1504424778761062
104,8.26,4,0,8,6,4,0.13
98,8.59,5,0,8,5,5,0.1517857142857142
126,8.34,2,1,0,5,2,0.2035398230088495
99,7.5,9,0,4,7,1,0.1578947368421052
103,8.38,8,1,1,7,4,0.13
112,5.41,7,0,10,9,1,0.2035398230088495
111,5.59,6,0,9,7,2,0.0892857142857142
86,5.2,3,1,5,3,4,0.2323232323232323
119,5.28,10,1,5,2,4,0.0909090909090909
111,6.97,6,0,8,9,3,0.1120689655172413
96,7.57,6,1,4,10,3,0.1545454545454545
107,9.31,5,0,1,9,5,0.1789473684210526
136,9.09,5,0,7,8,3,0.25
99,5.92,4,1,3,6,3,0.1428571428571428
101,8.59,5,0,4,10,1,0.1376146788990825
114,8.73,2,1,7,6,2,0.1009174311926605
121,8.0,8,1,0,7,5,0.1752577319587628
99,6.66,5,0,1,10,1,0.1792452830188679
138,7.51,3,0,0,5,2,0.1521739130434782
96,5.56,3,0,10,7,2,0.2352941176470588
114,7.71,6,0,6,6,5,0.1238095238095238
102,8.76,3,0,4,4,5,0.1521739130434782
81,8.19,5,1,5,4,1,0.1047619047619047
104,5.05,4,0,2,5,4,0.1238095238095238
98,5.37,5,1,10,8,2,0.1208791208791208
119,5.77,5,0,6,6,1,0.1645569620253164
79,10.03,2,0,2,2,0,0.1517857142857142
131,9.41,2,1,0,5,1,0.1764705882352941
138,9.16,6,0,6,4,0,0.1764705882352941
109,5.33,6,1,4,3,3,0.1680672268907563
89,6.56,2,1,7,9,3,0.1521739130434782
79,4.92,6,1,10,8,4,0.1764705882352941
90,5.65,6,1,6,9,0,0.1862745098039215
79,6.88,6,1,6,4,2,0.217391304347826
76,6.29,4,0,6,6,1,0.1470588235294117
110,9.44,2,0,6,1,1,0.1914893617021276
105,8.2,2,0,3,9,0,0.1764705882352941
115,8.64,3,0,4,5,3,0.1354166666666666
86,7.25,1,1,1,3,5,0.18796992481203
90,6.68,9,1,7,4,0,0.125
66,5.53,5,1,0,7,5,0.1443298969072164
72,8.58,7,1,8,5,0,0.0980392156862745
90,7.28,7,0,5,8,4,0.1792452830188679
119,10.12,1,0,7,5,2,0.1511627906976744
78,5.58,7,0,4,2,0,0.1808510638297872
92,6.34,4,0,10,2,2,0.1521739130434782
98,8.34,8,0,5,7,5,0.1376146788990825
109,5.04,7,0,2,8,0,0.2222222222222222
105,5.19,2,0,7,10,1,0.1346153846153846
101,4.94,6,1,8,4,1,0.1682242990654205
134,9.54,8,1,0,1,4,0.1578947368421052
96,8.81,10,1,9,4,4,0.1573033707865168
120,7.41,8,0,6,5,5,0.127906976744186
117,7.86,6,1,10,5,1,0.144578313253012
98,5.2,1,1,10,7,5,0.13
89,8.78,7,0,2,1,1,0.1186440677966101
74,6.72,2,1,4,3,1,0.1444444444444444
88,6.86,1,1,10,7,3,0.1444444444444444
116,7.84,10,0,7,10,0,0.1376146788990825
78,8.28,8,1,8,5,0,0.1009174311926605
78,6.71,9,0,4,5,2,0.2150537634408602
104,8.74,7,0,7,3,4,0.2105263157894736
102,7.13,6,1,7,8,3,0.2105263157894736
95,8.22,5,0,0,8,5,0.1517857142857142
91,9.86,3,0,1,9,3,0.1395348837209302
95,7.19,7,0,0,8,4,0.1862745098039215
95,5.59,2,0,1,3,5,0.1208791208791208
117,7.38,8,1,5,10,0,0.217391304347826
105,6.15,5,0,2,3,3,0.1489361702127659
89,7.31,8,0,5,1,0,0.1009174311926605
105,5.11,10,0,2,8,0,0.1894736842105263
94,6.6,7,0,3,6,0,0.1789473684210526
115,8.44,8,0,5,2,0,0.1489361702127659
104,9.73,5,1,10,5,3,0.1009174311926605
120,5.98,6,1,0,9,3,0.1752577319587628
110,9.3,6,0,0,4,5,0.1770833333333333
96,8.72,5,0,4,4,4,0.1473684210526315
89,9.52,10,0,3,10,3,0.0980392156862745
115,10.17,1,1,5,10,3,0.1682242990654205
96,6.35,7,1,1,5,3,0.1120689655172413
79,6.47,7,0,8,1,3,0.18796992481203
96,9.31,9,0,1,1,0,0.1809523809523809
96,6.16,4,0,1,3,0,0.1862745098039215
91,5.24,1,0,9,8,2,0.1770833333333333
126,5.47,7,1,7,6,3,0.1523809523809524
119,7.81,7,0,2,1,4,0.1944444444444444
122,6.38,3,0,10,4,4,0.1511627906976744
100,7.5,8,0,5,6,0,0.1444444444444444
67,5.73,5,0,5,8,0,0.1764705882352941
101,6.33,2,1,9,8,4,0.0980392156862745
79,6.45,6,1,8,8,0,0.2222222222222222
82,8.73,1,0,1,4,5,0.1294117647058823
94,10.03,10,1,5,5,0,0.1505376344086021
105,8.52,8,1,10,1,4,0.1505376344086021
90,7.64,5,1,8,1,4,0.0892857142857142
79,5.21,5,1,6,3,3,0.1578947368421052
113,9.46,4,1,6,1,1,0.2040816326530612
108,5.96,7,1,2,4,3,0.1752577319587628
130,6.02,8,1,4,2,5,0.1666666666666666
99,9.65,1,1,6,2,0,0.1792452830188679
93,9.72,8,0,1,5,5,0.1120689655172413
92,7.57,5,0,2,9,4,0.2105263157894736
79,8.65,7,0,0,1,2,0.1551724137931034
85,7.04,9,0,10,2,4,0.1752577319587628
93,8.31,4,0,0,2,5,0.0892857142857142
87,10.06,3,0,0,1,2,0.1573033707865168
116,7.84,7,1,5,5,5,0.1809523809523809
105,6.31,7,1,4,2,2,0.1517857142857142
109,9.07,3,0,8,1,2,0.1578947368421052
70,7.79,1,0,2,6,1,0.1904761904761904
91,4.89,3,0,6,5,0,0.1238095238095238
85,7.76,9,0,6,2,4,0.1489361702127659
121,6.75,4,0,8,8,4,0.1489361702127659
135,8.54,6,0,9,1,2,0.1333333333333333
88,6.98,8,0,8,10,1,0.2323232323232323
70,6.31,1,1,0,10,5,0.1545454545454545
100,10.14,1,0,9,2,5,0.1395348837209302
101,6.95,8,0,2,7,4,0.1827956989247312
102,10.11,5,0,5,2,5,0.1428571428571428
84,6.82,7,0,2,8,2,0.1862745098039215
86,8.99,9,1,6,6,0,0.1666666666666666
97,8.56,1,0,1,6,2,0.13
108,9.62,9,0,0,6,1,0.1944444444444444
96,6.9,4,1,3,1,0,0.1443298969072164
99,5.95,8,1,1,10,4,0.1120689655172413
83,6.51,9,0,0,3,5,0.1944444444444444
74,6.5,10,1,4,10,1,0.2035398230088495
92,6.29,9,1,8,7,4,0.1511627906976744
93,8.23,1,1,5,5,4,0.1428571428571428
94,5.92,8,0,1,2,4,0.0884955752212389
113,6.16,3,0,6,1,3,0.2352941176470588
104,8.76,1,0,3,4,1,0.2017543859649122
104,7.42,7,0,5,3,0,0.2641509433962264
115,7.49,9,1,10,9,2,0.2017543859649122
98,6.61,6,0,0,7,2,0.1511627906976744
110,7.83,3,0,1,7,4,0.1489361702127659
103,8.72,4,1,3,10,0,0.188235294117647
97,5.84,7,0,4,5,5,0.1395348837209302
120,7.64,2,0,6,5,4,0.168141592920354
94,9.08,9,0,10,3,2,0.1208791208791208
103,8.72,9,0,3,5,4,0.1894736842105263
130,4.87,9,1,0,6,0,0.1504424778761062
88,9.63,8,1,5,2,0,0.1444444444444444
132,4.9,8,0,6,8,5,0.1170212765957446
87,9.17,7,0,8,1,1,0.1680672268907563
99,8.37,1,0,1,2,4,0.1517857142857142
86,6.13,9,0,1,1,2,0.1504424778761062
113,10.21,8,0,0,6,1,0.2040816326530612
85,5.05,6,0,4,3,3,0.0892857142857142
95,8.04,5,1,9,1,4,0.2105263157894736
91,5.8,1,1,3,9,1,0.2150537634408602
113,5.31,9,0,5,2,0,0.1489361702127659
59,10.29,2,0,10,9,4,0.1551724137931034
103,8.63,3,0,10,9,5,0.1680672268907563
110,8.91,10,1,9,6,3,0.168141592920354
77,7.85,6,1,8,3,3,0.2017543859649122
113,5.05,2,1,4,7,4,0.1521739130434782
105,5.85,4,0,2,4,4,0.1470588235294117
107,5.51,5,1,7,10,5,0.1170212765957446
96,8.52,7,0,1,2,2,0.1809523809523809
104,5.56,10,1,10,10,4,0.1504424778761062
91,5.31,1,0,1,9,1,0.1666666666666666
109,8.29,3,0,1,9,5,0.13
120,9.92,2,1,2,10,5,0.1333333333333333
111,8.43,5,1,3,2,3,0.1666666666666666
90,9.04,6,0,6,6,5,0.1489361702127659
110,5.98,5,0,4,1,1,0.108433734939759
100,7.13,6,1,0,7,0,0.1523809523809524
94,8.19,8,1,2,6,1,0.1583333333333333
107,7.39,6,1,7,10,0,0.1517857142857142
111,7.26,9,0,6,4,1,0.1521739130434782
82,9.24,10,1,10,3,1,0.2105263157894736
115,7.96,7,0,7,5,1,0.1333333333333333
79,7.12,10,0,4,9,0,0.13
77,5.67,7,1,0,2,0,0.1904761904761904
105,8.36,2,0,2,1,2,0.1504424778761062
110,8.33,4,0,3,2,0,0.2352941176470588
103,7.13,9,0,7,6,2,0.1862745098039215
122,9.48,6,0,1,2,5,0.1186440677966101
109,7.07,3,1,3,2,5,0.125
95,7.07,7,1,0,8,3,0.2222222222222222
114,6.12,10,0,1,1,5,0.1238095238095238
111,9.32,10,0,3,10,3,0.1444444444444444
99,5.39,8,1,6,10,0,0.1428571428571428
83,8.7,8,1,10,7,3,0.1414141414141414
76,5.93,6,0,5,8,0,0.1573033707865168
116,7.75,2,1,5,6,2,0.2
112,7.02,2,0,3,10,2,0.2017543859649122
105,6.24,6,1,2,2,2,0.25
63,5.21,3,1,0,4,0,0.1836734693877551
101,6.7,5,1,4,3,1,0.1504424778761062
92,5.62,2,0,3,8,5,0.1517857142857142
108,5.93,5,0,9,9,1,0.1354166666666666
77,8.35,2,1,5,3,3,0.1927710843373494
112,5.99,7,0,5,1,4,0.1836734693877551
99,9.6,7,0,9,4,3,0.1944444444444444
97,5.54,5,0,1,5,3,0.144578313253012
124,6.56,5,0,2,5,1,0.168141592920354
94,5.39,2,0,5,10,1,0.1683168316831683
91,4.82,7,0,0,6,4,0.1517857142857142
98,8.01,2,0,9,7,3,0.1354166666666666
96,5.72,4,0,5,4,2,0.1511627906976744
108,9.59,6,1,8,3,0,0.1684210526315789
109,10.11,2,1,8,2,4,0.127906976744186
108,8.35,9,0,6,5,5,0.1346153846153846
98,9.3,6,0,5,5,1,0.1443298969072164
122,6.0,6,0,1,3,0,0.1894736842105263
82,10.23,3,0,6,10,0,0.1752577319587628
115,9.09,4,0,0,7,5,0.1489361702127659
105,9.43,10,1,10,7,5,0.1752577319587628
89,8.68,1,0,4,9,0,0.217391304347826
110,9.0,10,1,0,2,5,0.1808510638297872
96,8.05,4,0,5,1,1,0.1682242990654205
97,9.9,1,0,7,7,4,0.2641509433962264
114,9.52,5,1,3,2,5,0.1666666666666666
94,7.41,5,1,2,8,4,0.1680672268907563
127,6.28,7,1,2,5,0,0.127906976744186
80,7.05,6,1,10,9,3,0.1521739130434782
119,8.3,7,1,6,8,4,0.1511627906976744
74,8.44,5,0,0,8,2,0.1809523809523809
111,6.98,1,0,3,2,3,0.2277227722772277
101,6.28,7,1,4,4,2,0.1808510638297872
96,5.56,7,1,0,6,3,0.1047619047619047
88,8.68,1,0,0,6,2,0.1047619047619047
121,7.41,1,0,3,3,3,0.1752577319587628
122,5.75,6,1,1,6,1,0.127906976744186
87,7.27,8,0,10,9,0,0.1684210526315789
108,9.37,1,0,8,3,4,0.2040816326530612
117,5.78,5,0,3,6,2,0.2352941176470588
83,6.79,10,1,4,8,0,0.1489361702127659
96,8.52,10,0,9,1,2,0.1836734693877551
83,5.52,7,0,8,3,1,0.1511627906976744
94,7.72,7,0,1,9,3,0.1752577319587628
147,9.36,10,0,7,10,4,0.1944444444444444
89,5.86,1,0,2,6,3,0.1666666666666666
99,5.54,3,0,8,9,2,0.1517857142857142
102,4.76,5,0,9,4,0,0.1862745098039215
108,5.62,8,1,9,8,5,0.125
104,5.72,3,1,0,5,3,0.1578947368421052
114,9.6,4,0,9,4,4,0.1376146788990825
101,9.09,8,0,5,2,4,0.1504424778761062
116,7.47,5,1,1,3,0,0.18796992481203
81,9.12,9,1,6,2,4,0.0980392156862745
102,7.77,1,1,3,8,3,0.0892857142857142
112,7.44,5,1,1,8,1,0.1443298969072164
109,7.79,7,0,6,4,1,0.2040816326530612
74,5.41,2,0,1,2,2,0.1489361702127659
84,8.31,4,0,4,9,3,0.2307692307692307
93,9.11,8,0,8,8,3,0.2
98,6.98,4,0,7,9,3,0.2363636363636363
100,8.7,3,0,10,3,3,0.1864406779661017
82,6.06,5,0,5,4,5,0.1505376344086021
97,7.07,3,1,2,2,4,0.1376146788990825
72,5.44,4,0,9,8,0,0.1545454545454545
85,5.96,2,1,0,5,1,0.1764705882352941
139,10.16,10,0,9,4,2,0.1894736842105263
104,7.61,10,0,3,10,0,0.1208791208791208
73,9.12,7,0,0,9,2,0.1752577319587628
115,8.94,2,1,6,2,2,0.1818181818181818
78,8.78,3,0,7,9,0,0.168141592920354
95,7.64,10,1,5,4,3,0.1827956989247312
82,8.39,10,0,6,6,5,0.1395348837209302
98,5.9,9,0,0,2,0,0.1186440677966101
102,7.43,2,1,5,8,5,0.1444444444444444
121,9.03,8,0,10,10,5,0.1809523809523809
107,7.31,8,0,5,10,2,0.1809523809523809
106,6.84,4,1,6,8,0,0.0980392156862745
105,8.45,3,0,1,8,5,0.2
107,8.67,2,0,1,2,4,0.1504424778761062
112,9.88,6,1,5,4,2,0.2277227722772277
98,5.68,8,0,8,5,1,0.144578313253012
110,8.99,2,0,3,2,4,0.1504424778761062
92,5.57,2,0,8,3,4,0.1428571428571428
94,6.92,1,1,2,1,0,0.1770833333333333
88,7.95,3,1,4,7,3,0.1489361702127659
122,8.06,4,1,8,4,2,0.1792452830188679
85,6.91,3,1,8,6,3,0.1170212765957446
96,7.87,2,0,5,6,1,0.2307692307692307
101,6.41,7,1,1,5,0,0.2035398230088495
106,9.16,1,0,6,9,3,0.1684210526315789
95,8.68,9,0,2,4,0,0.1521739130434782
107,7.94,3,0,3,4,4,0.1666666666666666
107,5.89,5,0,4,6,0,0.2150537634408602
90,6.09,8,1,8,7,2,0.1470588235294117
133,6.02,1,1,3,1,2,0.1444444444444444
109,8.81,1,1,1,2,1,0.1683168316831683
102,6.5,9,1,9,2,2,0.1414141414141414
105,10.09,5,1,8,5,3,0.0980392156862745
102,8.22,9,0,5,2,5,0.1428571428571428
122,8.59,3,0,6,2,5,0.1551724137931034
108,5.67,3,1,5,2,1,0.1186440677966101
115,7.82,2,0,6,6,5,0.2017543859649122
76,5.32,7,0,10,1,3,0.0884955752212389
71,7.56,5,1,3,4,3,0.188235294117647
103,9.38,3,0,0,7,1,0.1473684210526315
128,8.37,8,1,7,5,5,0.2352941176470588
88,8.19,2,1,5,8,2,0.217391304347826
90,6.85,3,0,5,4,3,0.1414141414141414
95,9.74,8,0,2,9,4,0.2222222222222222
120,8.59,1,0,3,5,4,0.1517857142857142
94,5.8,2,1,5,7,4,0.0884955752212389
104,8.14,3,0,6,8,3,0.144578313253012
115,6.11,2,1,4,3,2,0.1862745098039215
99,7.7,3,0,8,5,1,0.1958762886597938
102,8.28,1,0,5,6,2,0.1473684210526315
95,5.84,8,1,10,7,3,0.1573033707865168
74,9.53,7,0,0,6,3,0.1645569620253164
92,6.21,7,0,4,4,0,0.1333333333333333
108,4.83,6,0,3,2,4,0.1346153846153846
84,10.12,6,0,2,7,4,0.168141592920354
116,6.5,7,1,2,10,0,0.1120689655172413
123,8.07,5,0,1,5,4,0.144578313253012
82,9.76,7,0,4,8,1,0.1376146788990825
80,5.96,10,1,6,7,1,0.108433734939759
106,7.29,6,0,10,5,3,0.1120689655172413
91,9.87,8,1,7,7,0,0.2533333333333333
104,6.55,4,0,7,10,4,0.2641509433962264
80,5.55,7,0,1,10,5,0.1428571428571428
106,7.89,8,0,3,4,2,0.1354166666666666
81,9.76,7,1,8,3,1,0.1683168316831683
92,9.85,2,0,4,4,3,0.2017543859649122
129,5.24,10,1,4,7,3,0.1414141414141414
81,7.79,7,1,1,2,4,0.1792452830188679
92,6.3,10,1,0,8,3,0.1573033707865168
108,7.27,3,0,6,4,1,0.1551724137931034
99,8.95,6,0,6,8,0,0.1186440677966101
115,8.4,8,1,8,8,1,0.2268041237113402
93,7.26,4,1,10,1,0,0.1443298969072164
86,8.53,6,0,2,7,5,0.188235294117647
98,8.21,5,0,0,7,5,0.25
87,8.39,7,1,4,5,3,0.1927710843373494
106,7.78,4,0,2,5,1,0.1009174311926605
91,7.31,7,0,7,6,1,0.1505376344086021
123,8.31,7,0,8,10,3,0.1958762886597938
128,8.07,7,0,10,6,4,0.2
121,9.69,5,0,6,3,5,0.1862745098039215
97,6.16,2,1,6,2,5,0.1294117647058823
119,10.13,2,0,4,9,2,0.1958762886597938
105,5.03,10,1,8,8,4,0.2307692307692307
52,9.36,8,0,10,6,4,0.2105263157894736
103,7.83,2,0,2,9,5,0.1186440677966101
92,6.02,3,1,9,3,4,0.1551724137931034
94,9.78,5,0,9,2,5,0.1809523809523809
117,6.54,5,1,1,2,2,0.2352941176470588
90,5.73,1,0,1,3,5,0.1545454545454545
87,5.75,4,0,8,3,1,0.1376146788990825
81,7.44,7,0,8,10,3,0.127906976744186
95,8.03,2,0,3,6,4,0.1489361702127659
106,5.39,1,0,6,7,5,0.1511627906976744
103,6.26,1,0,7,10,0,0.217391304347826
91,5.24,2,1,6,9,1,0.2352941176470588
73,8.41,9,0,6,2,1,0.1517857142857142
64,8.74,8,1,6,6,5,0.1770833333333333
93,8.7,2,0,4,1,0,0.1120689655172413
94,5.97,9,0,5,4,0,0.1505376344086021
103,8.78,8,0,0,7,1,0.1684210526315789
116,8.15,8,0,9,5,1,0.0892857142857142
123,8.92,9,0,2,3,5,0.18796992481203
95,5.25,9,0,5,8,1,0.127906976744186
98,9.03,5,1,10,10,2,0.1470588235294117
97,9.87,5,0,4,1,3,0.2017543859649122
124,7.22,2,1,6,1,1,0.1294117647058823
93,7.56,10,1,3,2,4,0.1862745098039215
61,6.2,7,1,8,4,5,0.1684210526315789
112,8.11,9,0,8,5,0,0.1904761904761904
68,5.51,1,0,0,10,5,0.1578947368421052
123,5.5,9,0,1,8,2,0.2641509433962264
113,9.92,7,1,10,4,2,0.0884955752212389
134,7.47,8,0,4,2,0,0.13
110,6.32,8,0,5,10,2,0.1443298969072164
79,6.39,7,1,0,6,4,0.1752577319587628
101,9.01,5,1,4,8,4,0.1489361702127659
102,8.78,5,1,9,6,2,0.1517857142857142
99,8.14,8,0,7,4,5,0.1333333333333333
93,6.63,4,0,0,8,1,0.1346153846153846
107,7.97,7,0,10,9,1,0.1680672268907563
104,6.36,1,0,2,3,5,0.0892857142857142
124,6.56,5,0,2,8,4,0.2277227722772277
123,6.13,3,0,8,9,2,0.1333333333333333
90,5.86,8,1,1,8,2,0.217391304347826
109,6.6,9,1,1,5,0,0.1444444444444444
103,6.35,8,1,3,1,5,0.1862745098039215
110,7.1,2,0,7,9,0,0.1428571428571428
88,9.37,8,1,2,2,1,0.1354166666666666
98,7.86,4,0,3,7,3,0.188235294117647
106,9.7,6,1,1,10,1,0.1770833333333333
95,6.81,6,0,8,3,3,0.2
106,6.98,4,1,0,10,4,0.1836734693877551
114,5.42,5,0,0,9,3,0.1521739130434782
87,7.84,8,0,10,6,0,0.2017543859649122
95,10.01,3,0,4,9,0,0.1120689655172413
94,7.03,3,0,3,8,3,0.1752577319587628
110,6.97,2,0,10,4,0,0.1120689655172413
94,7.56,5,0,0,5,2,0.217391304347826
83,8.98,1,0,2,6,2,0.1792452830188679
97,7.75,8,1,7,1,0,0.1836734693877551
108,5.56,1,0,3,9,1,0.0980392156862745
93,4.8,5,0,6,6,1,0.1545454545454545
97,6.64,8,0,4,5,3,0.1009174311926605
120,8.99,10,0,5,9,2,0.1836734693877551
117,5.4,1,0,9,7,4,0.1770833333333333
103,9.42,7,1,10,3,4,0.1836734693877551
90,4.81,7,0,3,6,4,0.1517857142857142
83,7.67,8,1,8,6,1,0.1864406779661017
113,5.79,9,0,9,5,5,0.1395348837209302
89,9.48,5,0,4,4,5,0.2
77,5.17,1,1,9,4,5,0.188235294117647
103,6.24,8,1,2,2,1,0.2307692307692307
114,6.89,10,0,3,1,3,0.125
87,7.81,10,0,0,6,4,0.1511627906976744
86,9.84,3,0,9,7,1,0.1444444444444444
117,7.71,3,1,4,3,5,0.1764705882352941
103,8.48,7,0,4,3,2,0.1680672268907563
87,9.13,3,0,2,1,3,0.108433734939759
112,8.54,9,0,9,3,3,0.2363636363636363
80,7.36,5,0,6,8,3,0.1346153846153846
109,8.18,9,0,7,5,3,0.2268041237113402
121,5.32,10,1,10,7,3,0.1545454545454545
106,6.68,3,1,2,6,4,0.1517857142857142
95,6.19,7,0,3,7,5,0.168141592920354
97,6.85,2,0,5,4,3,0.2017543859649122
103,7.75,4,0,7,6,1,0.1009174311926605
102,6.58,4,0,6,6,4,0.1428571428571428
113,6.41,10,1,6,8,1,0.2533333333333333
100,7.7,8,0,0,4,5,0.1752577319587628
103,5.99,10,0,1,5,0,0.1583333333333333
